index,type,name,resident,streamed,parentStack
129,xmodelmesh,p7_picture_frame_fancy_03_lod0276bc45,1552,0,|p7_picture_frame_fancy_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
130,xmodelmesh,p7_brick_clean_breakout_10_lod0bbeb383e,1456,0,|p7_brick_dirty_breakout_10_wet|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
131,xmodelmesh,p7_cai_financial_panel_dmg_single_v1_lod07e1e1a34,1232,0,|p7_cai_financial_panel_dmg_single_v1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
132,xmodelmesh,p7_cai_financial_panel_single_v1_lod03cf7c67b,1536,0,|p7_cai_financial_panel_single_v1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
133,xmodelmesh,p7_cai_financial_panel_dmg_single_v2_lod01eddd6ff,1200,0,|p7_cai_financial_panel_dmg_single_v2|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
134,xmodelmesh,p7_plank_wood_broken_sml_2x4x64_lod0d7b3d305,1328,0,|p7_plank_wood_broken_sml_2x4x64_wet|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
135,xmodelmesh,p7_plank_wood_damaged_2x4x64_lod07e644137,1232,0,|p7_plank_wood_damaged_2x4x64|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
136,xmodelmesh,p7_street_curb_01_lod0fd0d7e0f,1248,0,|p7_street_curb_concrete_64a|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
137,xmodelmesh,p7_hose_01_lod3f36707fe,1552,0,|p7_hose_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
138,xmodelmesh,p7_bicycle_lod5e256a26b,560,4864,|p7_bicycle_dirty|xmodel|floating_debris_model_5|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
139,xmodelmesh,p7_window_glass_shard_02_lod11518947a,1072,0,|p7_window_glass_shard_02_dark|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
140,xmodelmesh,p7_picture_frame_large_03_lod0773e2908,1632,0,|p7_picture_frame_large_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
141,xmodelmesh,p7_debris_wood_plywood_2x4_flat_lod0656c20f9,1856,0,|p7_debris_wood_plywood_2x4_flat|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
142,xmodelmesh,p7_rug_cloth_modern_128x256_lod37bba1c85,1936,0,|p7_rug_cloth_modern_128x256_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
143,xmodelmesh,p7_zm_der_teleporter_transformer_lod06adb6741,1616,0,|p7_zm_der_teleporter_transformer|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
144,xmodelmesh,p7_zm_der_transformer_rod_lod07f1b9352,1824,0,|p7_zm_der_transformer_rod|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
145,xmodelmesh,p7_zm_der_transformer_base_lod0f836f3dc,2304,0,|p7_zm_der_transformer_base|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
146,xmodelmesh,p7_zm_der_transformer_feet_lod060cd0dbd,1440,0,|p7_zm_der_transformer_feet|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
147,xmodelmesh,p7_zm_der_transformer_ribs_lod0c325cfd4,1680,0,|p7_zm_der_transformer_ribs|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
148,xmodelmesh,p7_zm_der_transformer_rivets_lod0a65f7595,1808,0,|p7_zm_der_transformer_rivets|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
149,xmodelmesh,p7_zm_der_transformer_acc_lod0993a628b,1504,0,|p7_zm_der_transformer_acc|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
150,xmodelmesh,p7_cai_rock_mid_02_lod036d76242,3456,0,|p7_cai_rock_mid_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
151,xmodelmesh,p7_zm_der_plank_wood_2x12x96_dmg_lod0e74b21d0,1712,0,|p7_zm_der_plank_wood_2x12x96_dmg|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
152,xmodelmesh,p7_debris_wood_plank_old_64_lod0d803b59b,1312,0,|p7_debris_wood_plank_old_64_darker_tint_grn|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
153,xmodelmesh,p7_zm_der_plank_wood_2x12x96_lod062f634a7,1888,0,|p7_zm_der_plank_wood_2x12x96|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
154,xmodelmesh,p7_tape_masking_duct_large_lod02b584ce5,1296,0,|p7_tape_masking_duct_large|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
155,xmodelmesh,p7_tape_masking_black_small_lod08ebac20b,1296,0,|p7_tape_masking_black_small|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
156,xmodelmesh,p7_tape_masking_black_large_lod0dac69be4,1296,0,|p7_tape_masking_black_large|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
157,xmodelmesh,p7_tape_masking_tan_small_lod0a357007e,1280,0,|p7_tape_masking_tan_small|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
158,xmodelmesh,p7_tape_masking_tan_large_lod0620719a6,1328,0,|p7_tape_masking_tan_large|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
159,xmodelmesh,p7_tape_masking_duct_small_lod0f9b22a74,1312,0,|p7_tape_masking_duct_small|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
160,xmodelmesh,p7_brick_broken_clean_03_lod0670954d8,1216,0,|p7_brick_broken_worn_dirty_03_red_lt|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
161,xmodelmesh,p7_debris_wood_plywood_4x8_cracked_lod0c38eadb8,1424,0,|p7_debris_wood_plywood_4x8_cracked_white|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
162,xmodelmesh,p7_ceramic_tile_shower_loose_02_lod099e49c4e,1152,0,|p7_ceramic_tile_shower_loose_02_blue_lt|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
163,xmodelmesh,p7_brick_clean_breakout_08_lod021770446,1488,0,|p7_brick_dirty_breakout_08_wet|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
164,xmodelmesh,p7_sin_window_frame_boards_05_lod08f46f848,1264,0,|p7_sin_window_frame_boards_05|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
165,xmodelmesh,p7_brick_clean_breakout_11_lod091cc908,1264,0,|p7_brick_dirty_breakout_11|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
166,xmodelmesh,p7_cai_rock_rubble_pile_a_lod0387fd9f,464,4752,|p7_eth_rock_rubble_pile_a_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
167,xmodelmesh,p7_cai_rock_rubble_pile_b_lod0ab6212f5,576,5952,|p7_eth_rock_rubble_pile_b_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
168,xmodelmesh,p7_picture_frame_fancy_05_lod0838a3bcc,1552,0,|p7_picture_frame_fancy_05|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
169,xmodelmesh,p7_picture_frame_fancy_02_lod0d27ddc88,1488,0,|p7_picture_frame_fancy_nuked_1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
170,xmodelmesh,p7_bench_wood_planters_lod0385523ce,3264,0,|p7_bench_wood_planters|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
171,xmodelmesh,p7_armoire_wood_varnished_lod52d5f32b9,3616,0,|p7_armoire_wood_varnished|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
172,xmodelmesh,p7_bed_pillow_barrack_folded_lod0c77eed8d,1184,0,|p7_bed_pillow_barrack_folded|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
173,xmodelmesh,xmodel_77ef1447c0410c8_lod05db9bc8f,2384,31088,|veh_uav_bo4|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
174,xmodelmesh,p7_zm_der_light_shade_lod0e2cd8a47,1200,0,|p7_zm_der_light_shade|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
175,xmodelmesh,p7_zm_der_light_bulb_small_lod051d2f25a,1296,0,|p7_zm_der_light_bulb_small|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
176,xmodelmesh,p7_cai_rock_rubble_pile_c_lod04003a915,3904,0,|p7_eth_rock_rubble_pile_c_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
177,xmodelmesh,p7_storm_surge_small_clump_debris_lod0b6424944,240,8848,|p7_storm_surge_small_clump_debris_only_cheap|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
178,xmodelmesh,p7_antenna_rooftop_02_lod0bef1736e,1392,0,|p7_antenna_rooftop_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
179,xmodelmesh,p7_zm_der_roof_vent_lod02ccc37f1,1184,0,|p7_zm_der_roof_vent|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
180,xmodelmesh,p7_debris_concrete_rubble_lg_03_no_metal_flat_lod09d1a6c69,1168,0,|p7_debris_concrete_rubble_lg_03_no_metal_flat|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
181,xmodelmesh,p7_brick_hvy_grout_breakout_04_lod0559c3105,1696,0,|p7_brick_hvy_grout_brown_breakout_04_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
182,xmodelmesh,p7_sink_kitchen_stainless_modern_01_lod0e8f4ec33,1360,0,|p7_sink_kitchen_stainless_modern_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
183,xmodelmesh,p7_pot_metal_stock_lod42a783cd9,1616,0,|p7_pot_metal_stock|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
184,xmodelmesh,p7_faucet_kitchen_stainless_modern_01_lod023652dc5,1472,0,|p7_faucet_kitchen_stainless_modern_01_clean|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
185,xmodelmesh,p7_picture_frame_large_01_lod0df8b23eb,1440,0,|p7_picture_frame_large_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
186,xmodelmesh,p7_furniture_refrigerator_closed_lod09675ee5e,2432,0,|p7_furniture_refrigerator_closed|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
187,xmodelmesh,p7_apartments_kitchen_cabinets_02403fd92e,464,6560,|p7_apartments_kitchen_cabinets_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
188,xmodelmesh,p7_dresser_wood_vintage_short_01_blue_lod2c115cabe,480,4656,|p7_dresser_wood_vintage_short_01_red|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
189,xmodelmesh,p7_chair_cafe_wood_lod3b281ca00,1408,0,|p7_chair_cafe_wood_dirty|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
190,xmodelmesh,day_dirtslide_03_lod09053bd58,2208,0,|day_dirtslide_03_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
191,xmodelmesh,p7_debris_concrete_rubble_lg_01_no_metal_flat_edge_01_lod0f189f952,1248,0,|p7_debris_concrete_rubble_lg_01_no_metal_flat_edge_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
192,xmodelmesh,p7_debris_concrete_rubble_pile_01_lod49991a3ef,960,0,|p7_debris_concrete_rubble_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
193,xmodelmesh,p7_electrical_box_set2_box01_lod0a33a8cba,1488,0,|p7_electrical_box_set2_box01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
194,xmodelmesh,p7_electrical_box_set2_meter01_lod0b76103d5,1520,0,|p7_electrical_box_set2_meter01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
195,xmodelmesh,p7_zm_teddybear_lod09c2a93c5,4144,0,|p7_zm_teddybear|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
196,xmodelmesh,p7_zm_teddybear_sitting_lod0f156bdaf,4080,0,|p7_zm_teddybear_sitting|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
197,xmodelmesh,p7_cai_door_metal_rustic_02_a_l_lod52312ad15,1456,0,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
198,xmodelmesh,p7_light_sconce_plaza_01_lod02c0b2dd,1376,0,|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
199,xmodelmesh,p7_statue_lion_standing_lod39a6b19c,1904,0,|p7_cai_statue_lion_standing|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
200,xmodelmesh,p7_light_led_bulb_lod08f51bf6a,1520,0,|p7_light_led_bulb|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
201,xmodelmesh,p7_light_chandelier_vintage_01_lod5f86c6583,3200,0,|p7_light_chandelier_vintage_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
202,xmodelmesh,p7_planters_box_small_lod4eef8567e,1680,0,|p7_planters_box_small_ceramic|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
203,xmodelmesh,p7_debris_drywall_chunks_pile_03_lod095e70b20,240,4736,|p7_debris_drywall_chunks_pile_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
204,xmodelmesh,vehicle_ch46e_damaged_rear_piece_mp_crash_update_lod0905c8ea2,1600,60224,|h1_ch46e_helico_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
205,xmodelmesh,vehicle_ch46e_damaged_front_piece_mp_crash_update_lod09a0af8d4,1600,46208,|h1_ch46e_helico_nuked_2|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
206,xmodelmesh,p7_eth_rock_cluster_03_lod0ad6613a3,1632,0,|p7_eth_rock_cluster_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
207,xmodelmesh,p7_vld_rock_pile_small_01_lod06891ecd8,240,4400,|p7_vld_rock_pile_small_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
208,xmodelmesh,p7_foliage_tree_ponderosa_pine_burnt_03_lod4b2d69c5,1408,0,|p7_foliage_tree_ponderosa_pine_burnt_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
209,xmodelmesh,p7_planter_concrete_bench50696263,3936,0,|p7_planter_concrete_bench_wet|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
210,xmodelmesh,p7_blast_wall_concrete_small_damage_02_lod32645568f,4528,0,|p7_blast_wall_concrete_small_damage_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
211,xmodelmesh,p7_blast_wall_concrete_small_damage_01_lod36c074bf1,3744,0,|p7_blast_wall_concrete_small_damage_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
212,xmodelmesh,p7_ladder_metal_secured_cap_lod07b6ecf54,1504,0,|p7_ladder_metal_secured_cap|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
213,xmodelmesh,p7_ladder_metal_secured_64_lod39a0c7a1f,1328,0,|p7_ladder_metal_secured_64|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
214,xmodelmesh,p7_flag_pole_base_01_lod0c1ead51f,2576,0,|p7_flag_pole_base_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
215,xmodelmesh,p7_aqu_support_metal_square_01_lod0e5063cb4,1536,0,|p7_aqu_support_metal_square_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
216,xmodelmesh,p7_zm_der_door_brace_beam_01_lod0ae359c6b,1248,0,|p7_zm_der_door_brace_beam_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
217,xmodelmesh,p7_cai_street_signage_large_square_01_lod07c9a1594,1504,0,|p7_cai_street_signage_large_square_01_directions_02|xmodel|p7_cai_highway_signage_standing_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
218,xmodelmesh,p7_cai_street_signage_bracket_01_lod06cba7190,1424,0,|p7_cai_street_signage_bracket_01|xmodel|p7_cai_highway_signage_standing_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
219,xmodelmesh,p7_cai_street_signage_large_rectangle_01_lod031d0f84a,1728,0,|p7_cai_street_signage_large_rectangle_01|xmodel|p7_cai_highway_signage_standing_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
220,xmodelmesh,p7_cai_highway_signage_standing_01_poles_lod093e7a79b,1808,0,|p7_cai_highway_signage_standing_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
221,xmodelmesh,p7_cai_light_train_signal_small_light_lod5f18ca950,1312,0,|p7_cai_light_train_signal_small_light|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
222,xmodelmesh,p7_foliage_tree_mangrove_black_dead1b22c3d2,352,9824,|p7_foliage_tree_mangrove_black_dead|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
223,xmodelmesh,p7_foliage_weed_cluster_sml_a_lod01a49dd2,1360,0,|p7_foliage_weed_cluster_sml_a_dead_sway|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
224,xmodelmesh,p7_foliage_weed_cluster_sml_b_lod0e3229307,928,0,|p7_foliage_weed_cluster_sml_b_dead|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
225,xmodelmesh,p7_foliage_weed_cluster_lrg_lod0c55d8766,1632,0,|p7_foliage_weed_cluster_lrg_dead|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
226,xmodelmesh,p7_foliage_weed_cluster_med_lod0cb5be3a1,1344,0,|p7_foliage_weed_cluster_med_dead|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
227,xmodelmesh,p7_foliage_flower_bouquet_large_dead_lod744c0a3fb,480,6768,|p7_foliage_flower_bouquet_large_dead|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
228,xmodelmesh,p7_barrier_block_concrete_worn_1_lod06f44da7a,1296,0,|p7_barrier_block_concrete_worn_1|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
229,xmodelmesh,p7_cai_rock_rubble_pile_b_low_lod0aa655c5c,240,9472,|p7_eth_rock_rubble_pile_b_low|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
230,xmodelmesh,p7_eth_foliage_grass_large_lod48e9e5a81,240,6080,|p7_eth_foliage_grass_large|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
231,xmodelmesh,p7_foliage_grass_tall_cluster_med_lod068b5111f,1520,0,|p7_foliage_grass_tall_cluster_med|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
232,xmodelmesh,day_rubble_dirt_pile_02_lod051f5325,1120,0,|day_rubble_dirt_pile_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
233,xmodelmesh,p7_foliage_plant_meskel_2_noflower_lod5dfdab4c4,3616,0,|p7_foliage_plant_meskel_2_noflower_dead|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
234,xmodelmesh,p7_foliage_plant_lion_ear_flower_thick_medium_dead_lod5421fd40,368,4608,|p7_foliage_plant_lion_ear_flower_low_thick_medium_dead|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
235,xmodelmesh,p7_debris_concrete_rubble_lg_01_no_metal_flat_lod0dc736cbf,1408,0,|p7_debris_concrete_rubble_lg_01_no_metal_flat_nuked|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
236,xmodelmesh,p7_foliage_grass_tussock_green_2_lod09760357f,240,6784,|p7_foliage_grass_tussock_green_2|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
237,xmodelmesh,p7_debris_asphalt_chunk_02_lod0433d576b,976,0,|p7_debris_asphalt_chunk_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
238,xmodelmesh,p7_fence_metal_corrugated_sheet_white_lod5f942f96,1696,0,|p7_fence_metal_corrugated_sheet_blue|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
239,xmodelmesh,p7_light_office_fixture_hanging_short_lod0b6abe544,2496,0,|p7_light_office_fixture_hanging_short|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
240,xmodelmesh,p7_box_case_metal_02_large_lod03d951cd2,3440,0,|p7_box_case_metal_02_large_weathered|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
241,xmodelmesh,p7_box_case_metal_02_medium_lod088e4bb6a,2784,0,|p7_box_case_metal_02_medium_weathered|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
242,xmodelmesh,p7_box_case_metal_01_small_lod033af4c9c,2784,0,|p7_box_case_metal_01_small|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
243,xmodelmesh,p7_electrical_box_set2_meter08_lod0192a951f,1376,0,|p7_electrical_box_set2_meter08|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
244,xmodelmesh,p7_fxanim_bc_cloth_hang_shelter_01_lod0faa7c455,1616,0,|fxanim_bc_cloth_hang_shelter_01_mod|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
245,xmodelmesh,p7_sin_window_frame_boards_04_lod0eed17678,1472,0,|p7_sin_window_frame_boards_04_solid|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
246,xmodelmesh,p7_eth_light_sconce_wall_lod3cfe0545b,1328,0,|p7_eth_light_sconce_wall|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
247,xmodelmesh,p7_desk_metal_old_01_drawer_small_01_lod59259c382,1424,0,|p7_desk_metal_old_01_drawer_small_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
248,xmodelmesh,p7_zm_zod_bookcase_vintage_lod7775ce4bd,352,7664,|p7_zm_zod_bookcase_vintage|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
249,xmodelmesh,p7_armoire_wood_varnished_closed_lod06d199fb4,3344,0,|p7_armoire_wood_varnished_closed|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
250,xmodelmesh,p7_debris_glass_shards_01_lod0478ae71e,1696,0,|p7_debris_glass_shards_01_dark|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
251,xmodelmesh,p7_light_chandelier_vintage_01_broken_lod580b8dc0f,3760,0,|p7_light_chandelier_vintage_01_broken|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
252,xmodelmesh,p7_sin_wall_ornament_wood_01_lod0e176a14a,1376,0,|p7_sin_wall_ornament_wood_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
253,xmodelmesh,p7_light_floodlight_lg_exterior_01_lamp_stem_lod16574e2e9,1312,0,|p7_light_floodlight_lg_exterior_01_lamp_stem|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
254,xmodelmesh,p7_cart_utility_electric_01_body_lod794852cd4,352,5920,|p7_cart_utility_electric_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
255,xmodelmesh,p7_track_light_led_01_lod06d0780c6,1936,0,|p7_light_track_led_01_black_lit|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
